video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"WBnqReAF8nU","Nella Kharisma feat. Dory Harsa - Banyu Moto [OFFICIAL]","2020-06-10T10:00:11Z","UC2sVRtimSUdDN2myZ6Cf03w","Nella Kharisma Official","10","20.11.06","nella kharisma|nella kharisma official|dory harsa|banyu moto|sleman receh|dangdut koplo|Nella Kharisma Official","2269608","171226","3960","34251","https://i.ytimg.com/vi/WBnqReAF8nU/default.jpg","False","False","Full Album Nella Kharisma: https://www.youtube.com/playlist?list=PLQVDVegXmBRqa3g92vhejz6SfPoxtxYlfFollow Instagram Nella Kharisma :https://instagram.com/nellakharisma?igshid=1he4ui1bnjs2xFollow Twitter Nella Kharisma :https://mobile.twitter.com/nellakharisma94Follow Tiktok Nella Kharisma :https://vt.tiktok.com/24maTU/Contact Person For Job :+6285806511128 ( Mas Candra )+6282143138402 ( Cak Rul )Title : Banyu MotoArtist : Nella Kharisma Feat. Dory HarsaSongwriter : Heri Marwanto ( Sleman Receh )Music & Video : NK CreativeProduction : Nella Kharisma OfficialCopyright © 2020 Nella Kharisma OfficialAll rights reserved.Song Lyric,BANYU MOTOtembang iki tak gawemung kanggo kowesing paling tak tenaninganti saikitumetese banyu moto ikising dadi saksisumpah lan janjisehidup sematisampai kapan kan kau buktikantresno tulus yo mung kanggo awakkusampai mati kan ku pastikanmergo mung kowe sing tak tresnani tekane maticahyo lintang ing wengi gawe anyeme atitambah nggegowo roso kangen mring sliramu, tresnakutumetese banyu moto iki sing dadi saksisumpah lan janji sehidup sematisampai kapan kan kau buktikantresno tulus yo mung kanggo awakkusampai mati kan ku pastikanmergo mung kowe sing tak tresnani tekane matisampai kapan kan kau buktikantresno tulus yo mung kanggo awakkusampai mati kan ku pastikanmergo mung kowe sing tak tresnani tekane maticahyo lintang ing wengi gawe anyeme atitambah ngegowo roso kangen mring sliramu, tresnakuINDONESIAlagu ini ku ciptakan hanya untukmuyang paling ku cintai sampai sekarang menetesnya air mata ini yang jadi saksi sumpah dan janji sehidup sematisampai kapan kan kau buktikancinta tulus hanya untuk dirikusampai mati kan ku pastikankarena hanya kamu yang ku cintai sampai maticahaya bintang di malam membuat tenangnya hatitambah membawa rasa kangen kepadamu, cintaku#NellaKharisma #DoryHarsa #BanyuMotoYouTube channel managed by MusicYes Digital DistributionFully YouTube CertifiedJoin MusicYeshttps://musicyess.com/Account/Register"
"ErTgtL1Tjns","BTS | Dear Class Of 2020","2020-06-07T23:32:55Z","UCLkAepWjdylmXSltofFvsYQ","BANGTANTV","24","20.11.06","Graduation|Dear Class of 2020|BTS","15662785","2879159","36487","164637","https://i.ytimg.com/vi/ErTgtL1Tjns/default.jpg","False","False","Dear Class of 2020 is a virtual commencement celebration bringing together inspirational leaders and artists to celebrate graduates, their families, and their communities.Watch the full stream here: https://www.youtube.com/watch?v=rxpTjcouaeQConnect with BTS: https://ibighit.com/bts http://twitter.com/BTS_bighithttp://twitter.com/BTS_twt http://www.facebook.com/bangtan.official https://www.youtube.com/user/BANGTANTV http://instagram.com/BTS.bighitofficial https://channels.vlive.tv/FE619 https://www.tiktok.com/@bts_official_bighithttps://weverse.onelink.me/qt3S/94808190https://www.weibo.com/BTSbighithttps://www.weibo.com/BTSmembers http://i.youku.com/btsofficial http://btsblog.ibighit.com"
"XlnxmIgUaKU","Truth or Dare Billy syahputra dan Amanda Manopo saling BAPERAN ???","2020-06-09T10:00:11Z","UCXfb0tTEMp2wq__vQi76dMw","Billy Syahputra","24","20.11.06","[none]","1853351","77924","2372","16430","https://i.ytimg.com/vi/XlnxmIgUaKU/default.jpg","False","False","https://youtu.be/XlnxmIgUaKUTRUTH OR DARE YANG SANGET MENEGANGKAN UNTUK BILLY SYAHPUTRA DAN AMANDA MANOPO.#Billy #Amanda"
"wbpwvTpBjmE","K-POP STARS sing in THREE Languages🎤| INA/TAG/SPN | SECRET NUMBER | TRANSONGLATION","2020-06-10T11:30:50Z","UCF7X2COltpbPqWWNxW5cZRw","ROLLING","10","20.11.06","secret number|시크릿 넘버|dita|lea|jinny|soodam|denise|디타|레아|지니|수담|데니스|secret number who dis|who dis|secret number rolling|rolling kpop|secret number live|transonglation secret number|transonglation|indonesia kpop|philippines kpop|spain kpop|롤링|트랜송레이션|다언어가요|롤링 시크릿넘버","1435929","148317","1440","13842","https://i.ytimg.com/vi/wbpwvTpBjmE/default.jpg","False","False","🔔 Make sure to turn on CC for more subtitles(Indonesian&Spanish subs are available now!)**We are always open to your cc/subtitles contribution for any languages!** Hi, all the K-POP lovers from all corners of the globe🌐💚Here we come with the 16th episode of #TRANSONGLATION #CHALLENGE 🎤, sung by #SECRET_NUMBER ✨ 📸 All the behind the scenes and photos 📸 👉👉 Check it out on our TWITTER PAGE (https://twitter.com/ROLLING_KPOP) 🌐 Multinational K-POP Contents, ROLLING 🌐"
"eUCVRF6hjSQ","WayV 威神V 'Turn Back Time (超时空 回)' MV","2020-06-09T16:50:46Z","UCEf_Bc-KVd7onSeifS3py9g","SMTOWN","10","20.11.06","[none]","5888784","886065","5586","154741","https://i.ytimg.com/vi/eUCVRF6hjSQ/default.jpg","False","False","WayV's 1st album Awaken The World is out!Listen and download on your favorite platform: https://smarturl.it/WayV_AwakenTheWorld[Tracklist]01 Turn Back Time02 Bad Alive03 Unbreakable04 After Midnight05 Interlude: Awaken The World06 Only Human07 Domino08 Up From Here09 Electric Hearts10 Stand By MeWayV Officialhttps://www.weibo.com/WeiShenVhttps://www.youtube.com/c/wayvhttps://www.facebook.com/WayV.officialhttps://www.instagram.com/wayvofficialhttps://twitter.com/wayv_official#WayV #TurnBackTime #超时空回 #威神V #WeiShenVWayV 威神V 'Turn Back Time (超时空 回)' MV ℗ SM Entertainment, LABEL V"
"vnISCqD54WY","RUMAH PULUHAN MILIAR MILIK PRILLY AKHIRNYA DIBUKA! #DibalikPintu","2020-06-08T08:00:13Z","UCdpxBSzxXGz_J4K30YGvk_Q","Boy William","24","20.11.06","prilly latuconsina|boy william|rumah milyaran|nebengboy|drinkswithboy|ganteng ganteng serigala","2674099","128630","1899","6444","https://i.ytimg.com/vi/vnISCqD54WY/default.jpg","False","False",""
"AAmbmJgBvSQ","#SANSVLOG SURPRISE ATHALLA KETEMU AISYAH BAPER!!! PART 1","2020-06-09T10:30:15Z","UCR2Rk1nRREWoYgOegCTbEXw","Athalla Naufal","22","20.11.06","Athalla|Naufal|Aisyah|Aqilah|Verrel|Bramasta|VRL|Venna|Malinda|Vania|Athabina|Seleb|Indo|Artis|Indonesia|Youtuber|aisyah aqilah|melodylan|athalla naufal|athalla dan aisyah putus|febby rastanty","1029174","41373","1727","2066","https://i.ytimg.com/vi/AAmbmJgBvSQ/default.jpg","False","False","Hari ini gw ditemuin sama aisyah, setelah 3 bulan ga ketemu.. gimana ya jadinya???Instagram @athallanaufal7"
"bylKUuQnM7M","ANDRE KENA PRANK LAGI ‼️ PINJEM UANG 3,7M","2020-06-03T07:00:08Z","UCZWk_k207M--sLScrLdM3JQ","SULE Channel","24","20.11.06","yt:cc=on|Sule|Sule Prikitiew|sule prikitiw|komedian|komedi|comedy|comedian|host|pembawa acara|pelawak|ovj|ini talkshow|net|sutisna|sos|oesman|oesman77|joke|laugh|humor|stand-up|unyu|tawa|candaan|guyonan|warkop|rizky febian|lucu|funny|jokes|DRM|DR.M|Music|smile|follow me|taubat|andre taulany|parto|nunung","6172323","270969","6418","26428","https://i.ytimg.com/vi/bylKUuQnM7M/default.jpg","False","False","---Tong hilap, di LIKE, COMMENT, SUBSCRIBE, & SHARE.Langganan SULE Channel Gratis:http://bit.ly/SuleChannelIkuti SULE di media sosial:https://www.facebook.com/Sule-sutisna-101526308171150https://twitter.com/newsuleprikitiwKerjasama YouTube dengan SULE Channel:youtube@drm-indonesia.comCopyright 2020 - SULE Channel Production.SULE CHANNEL on YouTube is under dr.m network, Indonesia's First Certified Official Youtube MCN (Multi Channel Network)https://servicesdirectory.withyoutube.com/directory/pt-digital-rantai-maya-drm"
"n4DiwF9p4DQ","CUTY KESURUPAN DI RUMAH BARU?","2020-06-10T11:15:10Z","UC5IA7MpYcbhbA28RgyQrV0A","animasinopal","23","20.11.06","[none]","567455","50514","568","3315","https://i.ytimg.com/vi/n4DiwF9p4DQ/default.jpg","False","False","#animasinopal #nopal #cutegirl#DiRumahAja #SamaSayaSUSUREPRIS! jangan lupa subscribe channel animasinopal ya 🔥INSTAGRAM:https://www.instagram.com/si_nopal/FACEBOOK:https://m.facebook.com/animasinopalpage/E-MAIL: kontaksinopal@gmail.com"
"2cgMU8qLLIE","KEKE BUKAN BONEKA","2020-05-29T06:41:29Z","UCgNta-LDuKzThNq6k43N1AQ","rahmawati kekeyi putri cantikka","26","20.11.06","[none]","30948933","0","0","491115","https://i.ytimg.com/vi/2cgMU8qLLIE/default.jpg","False","True",""
