video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"ioNng23DkIM","BLACKPINK - 'How You Like That' M/V","2020-06-26T08:58:14Z","UCOmHUn--16B90oW2L6FRR3A","BLACKPINK","10","20.30.06","YG Entertainment|YG|와이지|K-pop|BLACKPINK|블랙핑크|블핑|제니|로제|리사|지수|Lisa|Jisoo|Jennie|Rosé|BLINK|블링크|How You Like That|BLACKPINK How You Like That|블랙핑크 How You Like That|HYLT|BLACKPINK HYLT|블랙핑크 HYLT|HYLT MV|How You Like That MV","163522843","10925625","600952","1894835","https://i.ytimg.com/vi/ioNng23DkIM/default.jpg","False","False","BLACKPINK - 'How You Like That'보란 듯이 무너졌어바닥을 뚫고 저 지하까지옷 끝자락 잡겠다고저 높이 두 손을 뻗어봐도다시 캄캄한 이곳에 light up the sky네 두 눈을 보며 I’ll kiss you goodbye실컷 비웃어라 꼴좋으니까이제 너희 하나 둘 셋Ha how you like that?You gon’ like that that that that thatHow you like that?How you like that that that that thatNow look at you now look at meLook at you now look at me Look at you now look at meHow you like thatNow look at you now look at meLook at you now look at me Look at you now look at meHow you like thatYour girl need it all and that’s a hundred백 개 중에 백 내 몫을 원해Karma come and get some 딱하지만 어쩔 수 없잖아What’s up, I’m right back방아쇠를 cock backPlain Jane get hijackedDon’t like me? Then tell me how you like that더 캄캄한 이곳에 shine like the stars그 미소를 띠며 I’ll kiss you goodbye실컷 비웃어라 꼴좋으니까 이제 너희 하나 둘 셋Ha how you like that?You gon’ like that that that that thatHow you like that?How you like that that that that thatNow look at you now look at meLook at you now look at me Look at you now look at meHow you like thatNow look at you now look at meLook at you now look at me Look at you now look at meHow you like that날개 잃은 채로 추락했던 날어두운 나날 속에 갇혀 있던 날그때쯤에 넌 날 끝내야 했어Look up in the sky it’s a bird it’s a planeBring out your boss bishBLACKPINK!How you like that You gon’ like that How you like that More about BLACKPINK @http://www.blackpinkofficial.com/http://www.facebook.com/BLACKPINKOFFICIALhttp://www.youtube.com/BLACKPINKOFFICIALhttp://www.instagram.com/BLACKPINKOFFICIALhttps://twitter.com/BLACKPINK#BLACKPINK #블랙핑크 #HowYouLikeThat #PreReleaseSingle #MV #20200626_6pm #OutNow #YG"
"9IHwqdz8Xhw","BTS (방탄소년단) 'Stay Gold' Official MV","2020-06-26T08:59:11Z","UC3IZKseVpdzPSBaWxBxundA","Big Hit Labels","10","20.30.06","BIGHIT|빅히트|방탄소년단|BTS|BANGTAN|방탄","47609266","6785988","177228","1453221","https://i.ytimg.com/vi/9IHwqdz8Xhw/default.jpg","False","False","BTS (방탄소년단) 'Stay Gold' Official MVCredits:Written by UTAWritten by SUNNY BOYWritten by Melanie Joy FontanaWritten by Michel Lindgren SchulzWritten by JUNWritten by KM-MARKITDirector：Ko Yoo JeongBig Hit Entertainment. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by Big Hit Entertainment, Seoul, Korea.Connect with BTS: https://ibighit.com/bts http://twitter.com/BTS_bighithttp://twitter.com/BTS_twt http://www.facebook.com/bangtan.official https://www.youtube.com/user/BANGTANTV http://instagram.com/BTS.bighitofficial https://channels.vlive.tv/FE619 https://www.tiktok.com/@bts_official_bighithttps://app.weverse.io/gpt4o https://www.weibo.com/BTSbighit https://www.weibo.com/BTSmembers http://i.youku.com/btsofficial http://btsblog.ibighit.com   #BTS #방탄소년단 #StayGold #MAP_OF_THE_SOUL_7_THE_JOURNEY #MV"
"yBZKk-cCv64","BLACKPINK: How You Like That (The Tonight Show: At Home Edition)","2020-06-27T04:00:09Z","UC8-Th83bH_thdKZDJCrn88g","The Tonight Show Starring Jimmy Fallon","23","20.30.06","The Tonight Show|Jimmy Fallon|BLACKPINK|How You Like That|The Tonight Show: At Home Edition|NBC|Television|Funny|Talk Show|humor|snl|tonight|show|funny video|talent|celebrities|video|clip|highlight|Blackpink on Fallon|Blackpink live|Sour Candy|Kill This Love|Kiss and make Up|As If It’s Your Last|DDU DU DDU DU|BOOMBAYAH|PLAYING WITH FIRE|WHISTLE|Don’t Know What To Do|Forever Young|How You Like That live|kpop|korean pop|k pop|bts|Lady Gaga|Dua Lipa","24405535","1519750","56743","80624","https://i.ytimg.com/vi/yBZKk-cCv64/default.jpg","False","False","BLACKPINK comes together for a debut performance of How You Like That for another Tonight Show: At Home Edition.Subscribe NOW to The Tonight Show Starring Jimmy Fallon: http://bit.ly/1nwT1aN Watch The Tonight Show Starring Jimmy Fallon Weeknights 11:35/10:35c Get more The Tonight Show Starring Jimmy Fallon: https://www.nbc.com/the-tonight-show JIMMY FALLON ON SOCIALFollow Jimmy: http://Twitter.com/JimmyFallonLike Jimmy: https://Facebook.com/JimmyFallonFollow Jimmy: https://www.instagram.com/jimmyfallon/ THE TONIGHT SHOW ON SOCIALFollow The Tonight Show: http://Twitter.com/FallonTonightLike The Tonight Show: https://Facebook.com/FallonTonightFollow The Tonight Show: https://www.instagram.com/fallontonight/Tonight Show Tumblr: http://fallontonight.tumblr.com The Tonight Show Starring Jimmy Fallon features hilarious highlights from the show, including comedy sketches, music parodies, celebrity interviews, ridiculous games, and, of course, Jimmy's Thank You Notes and hashtags! You'll also find behind the scenes videos and other great web exclusives. GET MORE NBCNBC YouTube: http://bit.ly/1dM1qBHLike NBC: http://Facebook.com/NBCFollow NBC: http://Twitter.com/NBCNBC Instagram: http://instagram.com/nbctvNBC Tumblr: http://nbctv.tumblr.com/ BLACKPINK: How You Like That (The Tonight Show: At Home Edition)http://www.youtube.com/fallontonight#FallonTonight#BLACKPINK#JimmyFallon"
"3h2ldViJ75c","BLACKPINK(블랙핑크) - How You Like That @인기가요 inkigayo 20200628","2020-06-28T10:42:09Z","UCS_hnpJLQTvBkqALgapi_4g","스브스케이팝 / SBS KPOP","24","20.30.06","Inkigayo|인기가요직캠|안방1열직캠|블랙핑크|blackpink|BLACKPINK|how you like that|blackpink how you like that|blackpink fancam|lisa|rose|jennie|jisoo|제니|리사|지수|로제|블랙핑크 제니|블랙핑크 리사|블랙핑크 지수|블랙핑크 로제|blackpink jennie|blakcpink rose|blackpink lisa|blackpink jisoo|페이스캠|블랙핑크 페이스캠","7778078","651427","19671","20121","https://i.ytimg.com/vi/3h2ldViJ75c/default.jpg","False","False","BLACKPINK - How You Like That #SBSInkigayo_EP1053블랙핑크 - How You Like That #BLACKPINK #HowYouLikeThatSBS Inkigayo(인기가요) is a Korean music program broadcast by SBS. The show features some of K-pop artists’ performance every Sunday, 15:40pm.  Check out this week’s Inkigayo Line up and meet your favorite artist!☞ 'SBS Inkigayo' official website: http://goo.gl/4FPbvz☞ Other stages of K-pop singers: https://goo.gl/n2mUBS"
"o24tFFUP8vo","Tiara Andini - Maafkan Aku #TerlanjurMencinta (Official Lyric Video)","2020-06-25T17:00:17Z","UCl8TJXcR80R9ctpN0aX91bw","TiaraAndiniVEVO","10","20.30.06","#indonesianidol|#idol2020|#indonesianidol2020|#tiaraidol|#tiaraindonesianidol|#tiaraandini|#tiaraandiniidol|#tiaraidol2020|#finalisindonesianidol|#finalisidol2020|#gemintanghatiku|#pemenangidol|#laguidol|#lagukemenanganidol|#laguindonesianidol|#singleindonesianidol|#finalisidol|#tiarafinalisidol|#tiarapemenangidol|#laguterbaruindonesia|#lagubaruindonesia|#lyodraidol|#lyodraginting|#lyodraindonesianidol|#yoviewidianto","4990091","314268","17829","230159","https://i.ytimg.com/vi/o24tFFUP8vo/default.jpg","False","False","Tiara Andini’s official lyric video for new single ‘Maafkan Aku #TerlanjurMencinta’ Download and Stream : https://lnk.to/TiaraTerlanjurMencinta#TiaraAndini #MaafkanAku #TerlanjurMencinta Composer/ Lyric : Yovie WidiantoProducer : Yovie & Adrian (Yovie Widianto & Adrian Kitut ) All Keyboard Section & Drum : Adrian KitutAdd Piano : Yovie Widianto String Arrangement Ari RenaldiStrings Recorded at Studio 22 , Budapest HungaryMusic recorded & edited at Arsy’s Room by Arsy WidiantoVocal Director by Bowo Soulmate Recorded At Bro Studio by Aldi FachrobbyMixed & Mastered by Ari Renaldi at Aru Studio Bandung Video lyric by AVCD filmsLyrics :Aku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur Mencinta..Senyuman itu..Hanyalah menunda lukaYang tak pernah ku duga..Dan bila akhirnya kau harus dengannya mengapa kau dekati aku..Kau membuat semuanya..... indah , seolah takkan terpisahAku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur MencintaBila memang hatimu untuk aku.. Salahkah ku berharap, berharap kau memilih diriku cinta…*music*Tapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur Mencinta..Aku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu dan bertemuAku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisa..Maafkan aku , Terlanjur Mencinta..Ternyata hati…. tak sanggup melupa..Listen “Maafkan Aku #TerlanjurMencinta” on:Spotify: https://lnk.to/TiaraTerlanjurMencintaVD/spotifyApple Music: https://lnk.to/TiaraTerlanjurMencintaVD/applemusicYouTube Music: https://lnk.to/TiaraTerlanjurMencintaVD/youtubemusicJoox: https://lnk.to/TiaraTerlanjurMencintaVD/jooxLangit Musik: https://lnk.to/TiaraTerlanjurMencintaVD/langitmusikFollow Tiara Andini: Instagram: https://www.instagram.com/tiaraandini/Youtube: https://lnk.to/TiaraAndini/youtubeTwitter: https://twitter.com/initiaraandiniFacebook: https://www.facebook.com/TiaraIdol10/Official Lyric Video by Tiara Andini performing Maafkan Aku #TerlanjurMencinta © 2020 Universal Music Indonesiahttp://vevo.ly/9CFkfI"
"kHFBn4tx4Gw","NYAMAR JADI GEMBEL DEPAN RUMAH ARTIS❗SATU KELUARGA PANIK","2020-06-26T10:00:13Z","UCMTcqreJj9HY0SEzyn7wzHg","Nino Kuya","22","20.30.06","prank|nino kuya|uya kuya|cinta kuya|sosial eksperimen|viral|trending|hits|warga 62|mr.ganteng|gembel|iphone 11|iphone x|raja prank|raja settingan|hypebeast|aurelie hermansyah|anang|ashanty|keluarga hermansyah|podcast|deddy corbuzier|kekeyi|bintang emon|john kei|blackpink|lathi|weird genius","2783480","105592","18861","9734","https://i.ytimg.com/vi/kHFBn4tx4Gw/default.jpg","False","False","Business Inquiry /Contact Person Basyid : basyid@creativeindigo.net"
"9IF-AXISszY","Ziva Magnolya - Tak Sanggup Melupa #TerlanjurMencinta (Official Lyric Video)","2020-06-25T17:00:01Z","UChDuhCkrQ8IhdzSh2X7CkWg","ZivaMagnolyaVEVO","10","20.30.06","#indonesianidol|#idol2020|#indonesianidol2020|#tiaraidol|#tiaraindonesianidol|#tiaraandini|#tiaraandiniidol|#tiaraidol2020|#finalisindonesianidol|#finalisidol2020|#gemintanghatiku|#pemenangidol|#laguidol|#lagukemenanganidol|#laguindonesianidol|#singleindonesianidol|#finalisidol|#tiarafinalisidol|#tiarapemenangidol|#laguterbaruindonesia|#lagubaruindonesia|#lyodraidol|#lyodraginting|#lyodraindonesianidol|#yoviewidianto","3564837","254980","7561","151214","https://i.ytimg.com/vi/9IF-AXISszY/default.jpg","False","False","Ziva Magnolya’s official lyric video for new single ‘Tak Sanggup Melupa #TerlanjurMencinta’ Download and Stream : https://lnk.to/ZivaTerlanjurMencinta#ZivaMagnolya #TakSanggupMelupa #TerlanjurMencinta Composer / Lyric : Yovie WidiantoProducer : Yovie & Adrian (Yovie Widianto & Adrian Kitut)All Keyboard Section & Drum by Adrian KitutGuitar by Topan Abimanyu Vocal Directed by Dennis NussyEdited by Muhammad FitryRecorded at Bro Studio by Aldi FachrobbyMusic recorded & edited at Arsy’s Room by Arsy WidiantoMixed & Mastered by Ari Renaldi at Aru Studio Bandung Video lyric Producer : Rivo RimawanDirector : AkbaralazizAsst. Director : Dhandy DevoIllustration by : AqilavvivEditor : Dhandy & AkbaralazizLyrics :Aku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur Mencinta.Senyuman itu..Hanyalah menunda lukaYang tak pernah ku duga..Dan bila akhirnya kau harus dengannya mengapa kau dekati aku..Kau membuat semuanya..... indah , seolah takkan terpisahAku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur MencintaBila memang hatimu untuk aku.. Salahkahku berharap, berharap kau memilih diriku cinta…Aku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur MencintaAku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur Mencinta..Ternyata hati tak sanggup melupa..------------------------------------------------------------------------------------Listen “Tak Sanggup Melupa #TerlanjurMencinta” on:Spotify: https://lnk.to/ZivaTerlanjurMencintaVD/spotifyApple Music: https://lnk.to/ZivaTerlanjurMencintaVD/applemusicYouTube Music: https://lnk.to/ZivaTerlanjurMencintaVD/youtubemusicJOOX: https://lnk.to/ZivaTerlanjurMencintaVD/jooxLangit Musik: https://lnk.to/ZivaTerlanjurMencintaVD/langitmusikFollow Ziva Magnolya: Instagram: https://www.instagram.com/zivamagnolya/Youtube: https://lnk.to/ZivaMagnolya/youtubeTwitter: https://twitter.com/yaelahZivaFacebook: https://www.facebook.com/ZivaIdol10/Official Lyric Video by Ziva Magnolya performing Tak Sanggup Melupa #TerlanjurMencinta © 2020 Universal Music Indonesia"
"ZUdd4N5NdCY","Lyodra - Mengapa Kita #TerlanjurMencinta (Official Lyric Video)","2020-06-25T17:00:12Z","UCaAE5pyrskvGdHmypXxqncA","LyodraVEVO","10","20.30.06","#indonesianidol|#idol2020|#indonesianidol2020|#tiaraidol|#tiaraindonesianidol|#tiaraandini|#tiaraandiniidol|#tiaraidol2020|#finalisindonesianidol|#finalisidol2020|#gemintanghatiku|#pemenangidol|#laguidol|#lagukemenanganidol|#laguindonesianidol|#singleindonesianidol|#finalisidol|#tiarafinalisidol|#tiarapemenangidol|#laguterbaruindonesia|#lagubaruindonesia|#lyodraidol|#lyodraginting|#lyodraindonesianidol|#yoviewidianto","3920215","269386","11716","222415","https://i.ytimg.com/vi/ZUdd4N5NdCY/default.jpg","False","False","Lyodra’s official lyric video for new single ‘Mengapa Kita #TerlanjurMencinta’ Download and Stream: https://lnk.to/LyodraTerlanjurMencinta#Lyodra #MengapaKita #TerlanjurMencinta Composer / lyric : Yovie WidiantoProducer : Yovie & Adrian ( Yovie Widianto & Adrian Kitut ) Co Producer : Ari RenaldiString Arrangement : Ari Renaldi Vocal Directed by IrvnatGuitar by Topan Abimanyu Bass by Rudy ZulkarnaenDrum by Ari RenaldiKeyboard Section & Piano by Adrian Kitut & Yovie WidiantoVocal Recorded at Bro Studio by Anggi Keyboard / piano Recorded & edited at Arsy’s Room by Arsy Widianto Add music recorded at Aru Studio BandungStrings recorded at Studio 22 , Budapest HungaryMixed & Mastered by Ari Renaldi at Aru Studio BandungVideo lyricDirected by Arkala StudioProduced by Nocturnal ProjectLyrics :Aku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur Mencinta.Senyuman itu..Hanyalah menunda lukaYang tak pernah ku duga..Dan bila akhirnya kau harus dengannya mengapa kau dekati aku..Kau membuat semuanya..... indah , seolah takkan TerpisahAku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur Mencinta.Bila memang hatimu untuk aku.. Salahkahku berharap, berharap kau memilih diriku cinta…Aku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur Mencinta.Aku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur Mencinta.Ternyata hati tak sanggup melupa..Listen “Mengapa Kita #TerlanjurMencinta” on:Spotify: https://lnk.to/LyodraTerlanjurMencintaVD/spotifyApple Music: https://lnk.to/LyodraTerlanjurMencintaVD/applemusicYouTube Music: https://lnk.to/LyodraTerlanjurMencintaVD/youtubemusicJoox: https://lnk.to/LyodraTerlanjurMencintaVD/jooxLangit Musik: https://lnk.to/LyodraTerlanjurMencintaVD/langitmusikFollow Lyodra : Twitter: https://twitter.com/LyodraIdol10Facebook: https://www.facebook.com/lyodraofficial/Instagram: https://www.instagram.com/lyodraofficial/Youtube: https://lnk.to/Lyodra/youtubeOfficial Lyric Video by Lyodra performing Mengapa Kita #TerlanjurMencinta © 2020 Universal Music Indonesia"
"7zMBE79rZKc","Marah-marah Presiden Jokowi: Saya Jengkel, Apa-apaan Ini?","2020-06-28T12:42:13Z","UCB1fvlA5xmLJ0tZblpoTuaQ","VIVA.CO.ID","25","20.30.06","viva|newstainment|news|berita|viva.co.id|vivacoid|Jokowi|Presiden Jokowi|Joko Widodo|Marah-marah|Covid-19|Virus Corona|Kesal|Jengkel|Menteri|Sidang Paripurna|News|Breaking News|Trending|Indonesia","3012555","77525","9532","30836","https://i.ytimg.com/vi/7zMBE79rZKc/default.jpg","False","False","VIVA - Presiden Jokowi memberikan arahan tegas kepada seluruh anggota Kabinet Indonesia Maju terkait penanganan covid-19. Arahan tersebut disampaikannya saat Sidang Kabinet Paripurna, di Istana Negara, Kamis, 18 Juni 2020 lalu. #Jokowi #JokoWidodo #COVID19==========================VIVA.co.id : https://www.viva.co.id/Facebook : https://www.facebook.com/vivacoidTwitter : https://twitter.com/VIVAcoidGoogle+ : https://plus.google.com/+VIVAcoidLINE: https://timeline.line.me/user/_dT4rd5dLUvSPNGSG4PiUvrMTbY_qnTrclU6-odgInstagram : https://www.instagram.com/vivacoid/?hl=enSaksikan video terbaru lainnya di sini https://goo.gl/hYoQ7t"
"QnAmfMPhfaE","[안방1열 직캠4K] 블랙핑크 'How You Like That' 풀캠 (BLACKPINK Full Cam)│@SBS Inkigayo_2020.6.28","2020-06-28T07:50:58Z","UCS_hnpJLQTvBkqALgapi_4g","스브스케이팝 / SBS KPOP","24","20.30.06","Inkigayo|인기가요직캠|안방1열직캠|블랙핑크|blackpink|BLACKPINK|how you like that|blackpink how you like that|blackpink fancam|lisa|rose|jennie|jisoo|제니|리사|지수|로제|블랙핑크 제니|블랙핑크 리사|블랙핑크 지수|블랙핑크 로제|blackpink jennie|blakcpink rose|blackpink lisa|blackpink jisoo|페이스캠|블랙핑크 페이스캠","8916633","609421","16422","29288","https://i.ytimg.com/vi/QnAmfMPhfaE/default.jpg","False","False","[안방1열 직캠4K] 블랙핑크 'How You Like That' 풀캠 (BLACKPINK Full Cam)│@SBS Inkigayo_2020.6.28#인기가요 #BLACKPINK #HowYouLikeThat---------------------------------------------------------------------------------------------------☞ MORE ＂SBS KPOP PLAY＂- Twitter : https://twitter.com/kpop_sbs- Facebook : https://www.facebook.com/sbskpop/"
